code,name,year,traffic-flow
S12000013,eilean siar,2004,115
S12000014,falkirk,2004,868
S12000047,fife,2004,1704
S12000049,glasgow city,2004,2026
S12000017,highland,2004,1512
S12000018,inverclyde,2004,326
S12000019,midlothian,2004,375
S12000020,moray,2004,433
S12000021,north ayrshire,2004,446
S12000050,north lanarkshire,2004,1791
S12000023,orkney islands,2004,76
S12000048,perth and kinross,2004,1389
S12000038,renfrewshire,2004,875
S12000026,scottish borders,2004,718
S12000027,shetland islands,2004,120
S12000028,south ayrshire,2004,593
S12000029,south lanarkshire,2004,1442
S12000030,stirling,2004,716
S12000039,west dunbartonshire,2004,372
S12000040,west lothian,2004,1024
W06000019,blaenau gwent,2004,231
W06000013,bridgend,2004,760
W06000018,caerphilly,2004,678
W06000015,cardiff,2004,1803
W06000010,carmarthenshire,2004,1079
W06000008,ceredigion,2004,445
W06000003,conwy,2004,677
W06000004,denbighshire,2004,522
W06000005,flintshire,2004,996
W06000002,gwynedd,2004,762
W06000001,isle of anglesey,2004,371
W06000024,merthyr tydfil,2004,222
W06000021,monmouthshire,2004,816
W06000012,neath port talbot,2004,776
W06000022,newport,2004,1127
W06000009,pembrokeshire,2004,629
W06000023,powys,2004,900
W06000016,rhondda cynon taf,2004,1207
W06000011,swansea,2004,1023
W06000014,the vale of glamorgan,2004,646
W06000020,torfaen,2004,352
W06000006,wrexham,2004,580
E06000047,county durham,2005,2333
E06000005,darlington,2005,499
E06000001,hartlepool,2005,380
E06000002,middlesbrough,2005,736
E06000057,northumberland,2005,1614
E06000003,redcar and cleveland,2005,537
E06000004,stockton-on-tees,2005,846
E08000037,gateshead,2005,1086
E08000021,newcastle upon tyne,2005,1115
E08000022,north tyneside,2005,783
E08000023,south tyneside,2005,461
E08000024,sunderland,2005,1062
E06000008,blackburn with darwen,2005,437
E06000009,blackpool,2005,351
E10000006,cumbria,2005,3405
E06000006,halton,2005,607
E10000017,lancashire,2005,6712
E06000007,warrington,2005,1507
E08000001,bolton,2005,1270
E08000002,bury,2005,993
E08000003,manchester,2005,1670
E08000004,oldham,2005,671
E08000005,rochdale,2005,1053
E08000006,salford,2005,1426
E08000007,stockport,2005,1141
E08000008,tameside,2005,720
E08000009,trafford,2005,938
E08000010,wigan,2005,1219
E08000011,knowsley,2005,836
E08000012,liverpool,2005,1368
E08000014,sefton,2005,700
E08000013,st. helens,2005,760
E08000015,wirral,2005,1069
E06000011,east riding of yorkshire,2005,2064
E06000010,kingston upon hull,2005,734
E06000012,north east lincolnshire,2005,586
E06000013,north lincolnshire,2005,1010
E10000023,north yorkshire,2005,4936
E06000014,york,2005,750
E08000016,barnsley,2005,1194
E08000017,doncaster,2005,1889
E08000018,rotherham,2005,1445
E08000019,sheffield,2005,1673
E08000032,bradford,2005,1495
E08000033,calderdale,2005,931
E08000034,kirklees,2005,1626
E08000035,leeds,2005,3843
E08000036,wakefield,2005,1632
E06000015,derby,2005,1038
E10000007,derbyshire,2005,4728
E06000016,leicester,2005,879
E10000018,leicestershire,2005,4607
E10000019,lincolnshire,2005,3585
E06000018,nottingham,2005,974
E10000024,nottinghamshire,2005,4225
E06000017,rutland,2005,350
E06000019,herefordshire,2005,1126
E06000051,shropshire,2005,1863
E10000028,staffordshire,2005,5643
E06000021,stoke-on-trent,2005,832
E06000020,telford and wrekin,2005,829
E10000031,warwickshire,2005,5360
E10000034,worcestershire,2005,4089
E08000025,birmingham,2005,3609
E08000026,coventry,2005,1132
E08000027,dudley,2005,1081
E08000028,sandwell,2005,1233
E08000029,solihull,2005,1381
E08000030,walsall,2005,956
E08000031,wolverhampton,2005,737
E10000003,cambridgeshire,2005,4389
E10000012,essex,2005,8380
E10000015,hertfordshire,2005,6790
E06000032,luton,2005,477
E10000020,norfolk,2005,4997
E06000031,peterborough,2005,1072
E06000033,southend-on-sea,2005,400
E10000029,suffolk,2005,3687
E06000034,thurrock,2005,981
E09000002,barking and dagenham,2005,391
E09000003,barnet,2005,1057
E09000004,bexley,2005,651
E09000005,brent,2005,649
E09000006,bromley,2005,888
E09000007,camden,2005,358
E09000001,city of london,2005,121
E09000008,croydon,2005,859
E09000009,ealing,2005,870
E09000010,enfield,2005,992
E09000011,greenwich,2005,768
E09000012,hackney,2005,328
E09000013,hammersmith and fulham,2005,362
E09000014,haringey,2005,377
E09000015,harrow,2005,419
E09000016,havering,2005,960
E09000017,hillingdon,2005,1445
E09000018,hounslow,2005,1053
E09000019,islington,2005,280
E09000020,kensington and chelsea,2005,349
E09000021,kingston upon thames,2005,642
E09000022,lambeth,2005,531
E09000023,lewisham,2005,523
E09000024,merton,2005,433
E09000025,newham,2005,577
E09000026,redbridge,2005,688
E09000027,richmond upon thames,2005,569
E09000028,southwark,2005,517
E09000029,sutton,2005,473
E09000030,tower hamlets,2005,586
E09000031,waltham forest,2005,486
E09000032,wandsworth,2005,586
E09000033,westminster,2005,632
E06000036,bracknell forest,2005,447
E06000043,brighton and hove,2005,828
E06000060,buckinghamshire,2005,3678
E10000011,east sussex,2005,2587
E10000014,hampshire,2005,9110
E06000046,isle of wight,2005,401
E10000016,kent,2005,8753
E06000035,medway,2005,798
E06000042,milton keynes,2005,1410
E10000025,oxfordshire,2005,4532
E06000044,portsmouth,2005,751
E06000038,reading,2005,388
E06000039,slough,2005,525
E06000045,southampton,2005,669
E10000030,surrey,2005,8435
E06000037,west berkshire,2005,1824
E10000032,west sussex,2005,4469
E06000040,windsor and maidenhead,2005,1162
E06000041,wokingham,2005,1032
E06000022,bath and north east somerset,2005,717
E06000023,bristol,2005,1408
E06000052,cornwall,2005,2881
E10000008,devon,2005,4862
E10000013,gloucestershire,2005,3860
E06000053,isles of scilly,2005,1
E06000024,north somerset,2005,1395
E06000026,plymouth,2005,893
E10000027,somerset,2005,3793
E06000025,south gloucestershire,2005,2316
E06000030,swindon,2005,1156
E06000027,torbay,2005,400
E06000054,wiltshire,2005,3412
S12000033,aberdeen city,2005,811
S12000034,aberdeenshire,2005,1619
S12000041,angus,2005,597
S12000035,argyll & bute,2005,554
S12000005,clackmannanshire,2005,172
S12000006,dumfries and galloway,2005,1200
S12000042,dundee city,2005,530
S12000008,east ayrshire,2005,583
S12000045,east dunbartonshire,2005,324
S12000010,east lothian,2005,522
S12000011,east renfrewshire,2005,370
S12000036,edinburgh,2005,1814
S12000013,eilean siar,2005,108
S12000014,falkirk,2005,866
S12000047,fife,2005,1681
S12000049,glasgow city,2005,2036
S12000017,highland,2005,1520
S12000018,inverclyde,2005,324
S12000019,midlothian,2005,376
S12000020,moray,2005,437
S12000021,north ayrshire,2005,438
S12000050,north lanarkshire,2005,1788
S12000023,orkney islands,2005,77
S12000048,perth and kinross,2005,1392
S12000038,renfrewshire,2005,892
S12000026,scottish borders,2005,719
S12000027,shetland islands,2005,122
S12000028,south ayrshire,2005,587
S12000029,south lanarkshire,2005,1436
S12000030,stirling,2005,726
S12000039,west dunbartonshire,2005,380
S12000040,west lothian,2005,1032
W06000019,blaenau gwent,2005,237
W06000013,bridgend,2005,745
W06000018,caerphilly,2005,670
W06000015,cardiff,2005,1701
W06000010,carmarthenshire,2005,1097
W06000008,ceredigion,2005,442
W06000003,conwy,2005,664
W06000004,denbighshire,2005,525
W06000005,flintshire,2005,993
W06000002,gwynedd,2005,781
W06000001,isle of anglesey,2005,371
W06000024,merthyr tydfil,2005,229
W06000021,monmouthshire,2005,820
W06000012,neath port talbot,2005,789
W06000022,newport,2005,1104
W06000009,pembrokeshire,2005,641
W06000023,powys,2005,909
W06000016,rhondda cynon taf,2005,1207
W06000011,swansea,2005,1026
W06000014,the vale of glamorgan,2005,638
W06000020,torfaen,2005,349
W06000006,wrexham,2005,580
E06000047,county durham,2006,2378
E06000005,darlington,2006,502
E06000001,hartlepool,2006,378
E06000002,middlesbrough,2006,725
E06000057,northumberland,2006,1661
E06000003,redcar and cleveland,2006,549
E06000004,stockton-on-tees,2006,848
E08000037,gateshead,2006,1059
E08000021,newcastle upon tyne,2006,1094
E08000022,north tyneside,2006,772
E08000023,south tyneside,2006,466
E08000024,sunderland,2006,1089
E06000008,blackburn with darwen,2006,431
E06000009,blackpool,2006,337
E10000006,cumbria,2006,3454
E06000006,halton,2006,617
E10000017,lancashire,2006,6805
E06000007,warrington,2006,1563
E08000001,bolton,2006,1261
E08000002,bury,2006,1024
E08000003,manchester,2006,1661
E08000004,oldham,2006,667
E08000005,rochdale,2006,1047
E08000006,salford,2006,1436
E08000007,stockport,2006,1148
E08000008,tameside,2006,709
E08000009,trafford,2006,926
E08000010,wigan,2006,1216
E08000011,knowsley,2006,835
E08000012,liverpool,2006,1344
E08000014,sefton,2006,702
E08000013,st. helens,2006,803
E08000015,wirral,2006,1048
E06000011,east riding of yorkshire,2006,2099
E06000010,kingston upon hull,2006,725
E06000012,north east lincolnshire,2006,593
E06000013,north lincolnshire,2006,1022
E10000023,north yorkshire,2006,5163
E06000014,york,2006,765
E08000016,barnsley,2006,1195
E08000017,doncaster,2006,1896
E08000018,rotherham,2006,1457
E08000019,sheffield,2006,1675
E08000032,bradford,2006,1522
E08000033,calderdale,2006,933
E08000034,kirklees,2006,1650
E08000035,leeds,2006,3873
E08000036,wakefield,2006,1741
E06000015,derby,2006,1035
E10000007,derbyshire,2006,4792
E06000016,leicester,2006,898
E10000018,leicestershire,2006,4642
E10000019,lincolnshire,2006,3666
E06000018,nottingham,2006,981
E10000024,nottinghamshire,2006,4376
E06000017,rutland,2006,363
E06000019,herefordshire,2006,1135
E06000051,shropshire,2006,1905
E10000028,staffordshire,2006,5715
E06000021,stoke-on-trent,2006,830
E06000020,telford and wrekin,2006,814
E10000031,warwickshire,2006,5517
E10000034,worcestershire,2006,4228
E08000025,birmingham,2006,3591
E08000026,coventry,2006,1128
E08000027,dudley,2006,1073
E08000028,sandwell,2006,1232
E08000029,solihull,2006,1363
E08000030,walsall,2006,948
E08000031,wolverhampton,2006,729
E10000003,cambridgeshire,2006,4423
E10000012,essex,2006,8519
E10000015,hertfordshire,2006,6963
E06000032,luton,2006,461
E10000020,norfolk,2006,5047
E06000031,peterborough,2006,1085
E06000033,southend-on-sea,2006,397
E10000029,suffolk,2006,3754
E06000034,thurrock,2006,988
E09000002,barking and dagenham,2006,413
E09000003,barnet,2006,1081
E09000004,bexley,2006,645
E09000005,brent,2006,650
E09000006,bromley,2006,895
E09000007,camden,2006,359
E09000001,city of london,2006,123
E09000008,croydon,2006,869
E09000009,ealing,2006,875
E09000010,enfield,2006,1041
E09000011,greenwich,2006,767
E09000012,hackney,2006,341
E09000013,hammersmith and fulham,2006,372
E09000014,haringey,2006,379
E09000015,harrow,2006,421
E09000016,havering,2006,1014
E09000017,hillingdon,2006,1456
E09000018,hounslow,2006,1077
E09000019,islington,2006,283
E09000020,kensington and chelsea,2006,355
E09000021,kingston upon thames,2006,630
E09000022,lambeth,2006,534
E09000023,lewisham,2006,523
E09000024,merton,2006,437
E09000025,newham,2006,596
E09000026,redbridge,2006,708
E09000027,richmond upon thames,2006,568
E09000028,southwark,2006,530
E09000029,sutton,2006,472
E09000030,tower hamlets,2006,610
E09000031,waltham forest,2006,486
E09000032,wandsworth,2006,536
E09000033,westminster,2006,634
E06000036,bracknell forest,2006,445
E06000043,brighton and hove,2006,823
E06000060,buckinghamshire,2006,3745
E10000011,east sussex,2006,2587
E10000014,hampshire,2006,9204
E06000046,isle of wight,2006,412
E10000016,kent,2006,8783
E06000035,medway,2006,818
E06000042,milton keynes,2006,1402
E10000025,oxfordshire,2006,4587
E06000044,portsmouth,2006,753
E06000038,reading,2006,373
E06000039,slough,2006,521
E06000045,southampton,2006,658
E10000030,surrey,2006,8472
E06000037,west berkshire,2006,1838
E10000032,west sussex,2006,4458
E06000040,windsor and maidenhead,2006,1156
E06000041,wokingham,2006,1051
E06000022,bath and north east somerset,2006,737
E06000023,bristol,2006,1422
E06000052,cornwall,2006,2959
E10000008,devon,2006,4916
E10000013,gloucestershire,2006,3969
E06000053,isles of scilly,2006,1
E06000024,north somerset,2006,1393
E06000026,plymouth,2006,921
E10000027,somerset,2006,3954
E06000025,south gloucestershire,2006,2375
E06000030,swindon,2006,1174
E06000027,torbay,2006,418
E06000054,wiltshire,2006,3491
S12000033,aberdeen city,2006,855
S12000034,aberdeenshire,2006,1691
S12000041,angus,2006,645
S12000035,argyll & bute,2006,558
S12000005,clackmannanshire,2006,178
S12000006,dumfries and galloway,2006,1205
S12000042,dundee city,2006,540
S12000008,east ayrshire,2006,653
S12000045,east dunbartonshire,2006,329
S12000010,east lothian,2006,542
S12000011,east renfrewshire,2006,435
S12000036,edinburgh,2006,1822
S12000013,eilean siar,2006,128
S12000014,falkirk,2006,900
S12000047,fife,2006,1734
S12000049,glasgow city,2006,2061
S12000017,highland,2006,1559
S12000018,inverclyde,2006,329
S12000019,midlothian,2006,384
S12000020,moray,2006,439
S12000021,north ayrshire,2006,475
S12000050,north lanarkshire,2006,1800
S12000023,orkney islands,2006,81
S12000048,perth and kinross,2006,1430
S12000038,renfrewshire,2006,909
S12000026,scottish borders,2006,739
S12000027,shetland islands,2006,127
S12000028,south ayrshire,2006,599
S12000029,south lanarkshire,2006,1510
S12000030,stirling,2006,764
S12000039,west dunbartonshire,2006,389
S12000040,west lothian,2006,1039
W06000019,blaenau gwent,2006,235
W06000013,bridgend,2006,764
W06000018,caerphilly,2006,678
W06000015,cardiff,2006,1713
W06000010,carmarthenshire,2006,1171
W06000008,ceredigion,2006,448
W06000003,conwy,2006,694
W06000004,denbighshire,2006,544
W06000005,flintshire,2006,1032
W06000002,gwynedd,2006,810
W06000001,isle of anglesey,2006,381
W06000024,merthyr tydfil,2006,235
W06000021,monmouthshire,2006,813
W06000012,neath port talbot,2006,804
W06000022,newport,2006,1109
W06000009,pembrokeshire,2006,663
W06000023,powys,2006,940
W06000016,rhondda cynon taf,2006,1225
W06000011,swansea,2006,1042
W06000014,the vale of glamorgan,2006,634
W06000020,torfaen,2006,362
W06000006,wrexham,2006,592
E06000047,county durham,2007,2443
E06000005,darlington,2007,496
E06000001,hartlepool,2007,373
E06000002,middlesbrough,2007,719
E06000057,northumberland,2007,1692
E06000003,redcar and cleveland,2007,550
E06000004,stockton-on-tees,2007,833
E08000037,gateshead,2007,1081
E08000021,newcastle upon tyne,2007,1104
E08000022,north tyneside,2007,782
E08000023,south tyneside,2007,460
E08000024,sunderland,2007,1084
E06000008,blackburn with darwen,2007,445
E06000009,blackpool,2007,341
E10000006,cumbria,2007,3469
E06000006,halton,2007,622
E10000017,lancashire,2007,6755
E06000007,warrington,2007,1605
E08000001,bolton,2007,1275
E08000002,bury,2007,1035
E08000003,manchester,2007,1677
E08000004,oldham,2007,671
E08000005,rochdale,2007,1054
E08000006,salford,2007,1460
E08000007,stockport,2007,1151
E08000008,tameside,2007,722
E08000009,trafford,2007,931
E08000010,wigan,2007,1210
E08000011,knowsley,2007,841
E08000012,liverpool,2007,1349
E08000014,sefton,2007,697
E08000013,st. helens,2007,797
E08000015,wirral,2007,1065
E06000011,east riding of yorkshire,2007,2112
E06000010,kingston upon hull,2007,729
E06000012,north east lincolnshire,2007,590
E06000013,north lincolnshire,2007,1052
E10000023,north yorkshire,2007,5215
E06000014,york,2007,768
E08000016,barnsley,2007,1231
E08000017,doncaster,2007,1919
E08000018,rotherham,2007,1464
E08000019,sheffield,2007,1700
E08000032,bradford,2007,1542
E08000033,calderdale,2007,953
E08000034,kirklees,2007,1678
E08000035,leeds,2007,3913
E08000036,wakefield,2007,1756
E06000015,derby,2007,1049
E10000007,derbyshire,2007,4852
E06000016,leicester,2007,907
E10000018,leicestershire,2007,4668
E10000019,lincolnshire,2007,3747
E06000018,nottingham,2007,980
E10000024,nottinghamshire,2007,4472
E06000017,rutland,2007,366
E06000019,herefordshire,2007,1150
E06000051,shropshire,2007,1900
E10000028,staffordshire,2007,5798
E06000021,stoke-on-trent,2007,829
E06000020,telford and wrekin,2007,822
E10000031,warwickshire,2007,5588
E10000034,worcestershire,2007,4282
E08000025,birmingham,2007,3641
E08000026,coventry,2007,1134
E08000027,dudley,2007,1085
E08000028,sandwell,2007,1234
E08000029,solihull,2007,1411
E08000030,walsall,2007,928
E08000031,wolverhampton,2007,734
E10000003,cambridgeshire,2007,4565
E10000012,essex,2007,8827
E10000015,hertfordshire,2007,7011
E06000032,luton,2007,496
E10000020,norfolk,2007,5039
E06000031,peterborough,2007,1090
E06000033,southend-on-sea,2007,399
E10000029,suffolk,2007,3737
E06000034,thurrock,2007,1015
E09000002,barking and dagenham,2007,409
E09000003,barnet,2007,1077
E09000004,bexley,2007,645
E09000005,brent,2007,645
E09000006,bromley,2007,892
E09000007,camden,2007,360
E09000001,city of london,2007,121
E09000008,croydon,2007,882
E09000009,ealing,2007,843
E09000010,enfield,2007,1047
E09000011,greenwich,2007,770
E09000012,hackney,2007,340
E09000013,hammersmith and fulham,2007,370
E09000014,haringey,2007,379
E09000015,harrow,2007,421
E09000016,havering,2007,1001
E09000017,hillingdon,2007,1456
E09000018,hounslow,2007,1047
E09000019,islington,2007,283
E09000020,kensington and chelsea,2007,342
E09000021,kingston upon thames,2007,644
E09000022,lambeth,2007,537
E09000023,lewisham,2007,524
E09000024,merton,2007,439
E09000025,newham,2007,602
E09000026,redbridge,2007,711
E09000027,richmond upon thames,2007,573
E09000028,southwark,2007,525
E09000029,sutton,2007,484
E09000030,tower hamlets,2007,616
E09000031,waltham forest,2007,481
E09000032,wandsworth,2007,558
E09000033,westminster,2007,615
E06000036,bracknell forest,2007,448
E06000043,brighton and hove,2007,818
E06000060,buckinghamshire,2007,3791
E10000011,east sussex,2007,2606
E10000014,hampshire,2007,9225
E06000046,isle of wight,2007,410
E10000016,kent,2007,8851
E06000035,medway,2007,813
E06000042,milton keynes,2007,1403
